"","date","state","fips","cases","deaths"
"4747",2020-05-28,"Arizona","4",17763,857
"4748",2020-05-28,"Arkansas","5",6538,125
"4749",2020-05-28,"California","6",104071,4042
"4750",2020-05-28,"Colorado","8",25116,1422
"4751",2020-05-28,"Connecticut","9",41559,3826
"4752",2020-05-28,"Delaware","10",9171,345
"4753",2020-05-28,"District of Columbia","11",8492,453
"4754",2020-05-28,"Florida","12",53277,2363
"4755",2020-05-28,"Georgia","13",43363,1942
"4756",2020-05-28,"Guam","66",1141,6
"4757",2020-05-28,"Hawaii","15",637,17
"4758",2020-05-28,"Idaho","16",2770,82
"4759",2020-05-28,"Illinois","17",116128,5225
"4760",2020-05-28,"Indiana","18",33885,2068
"4761",2020-05-28,"Iowa","19",18672,510
"4762",2020-05-28,"Kansas","20",9513,209
"4763",2020-05-28,"Kentucky","21",9510,424
"4764",2020-05-28,"Louisiana","22",38907,2740
"4765",2020-05-28,"Maine","23",2189,84
"4766",2020-05-28,"Maryland","24",50334,2428
"4767",2020-05-28,"Massachusetts","25",94895,6640
"4768",2020-05-28,"Michigan","26",55944,5372
"4769",2020-05-28,"Minnesota","27",22957,977
"4770",2020-05-28,"Mississippi","28",14372,693
"4771",2020-05-28,"Missouri","29",12815,715
"4772",2020-05-28,"Montana","30",485,17
"4773",2020-05-28,"Nebraska","31",13260,170
"4774",2020-05-28,"Nevada","32",8247,410
"4775",2020-05-28,"New Hampshire","33",4389,232
"4776",2020-05-28,"New Jersey","34",157815,11401
"4777",2020-05-28,"New Mexico","35",7364,335
"4778",2020-05-28,"New York","36",371559,29438
"4779",2020-05-28,"North Carolina","37",25616,859
"4780",2020-05-28,"North Dakota","38",2484,60
"4781",2020-05-28,"Northern Mariana Islands","69",22,2
"4782",2020-05-28,"Ohio","39",33915,2098
"4783",2020-05-28,"Oklahoma","40",6270,326
"4784",2020-05-28,"Oregon","41",4087,151
"4785",2020-05-28,"Pennsylvania","42",74312,5397
"4786",2020-05-28,"Puerto Rico","72",3486,131
"4787",2020-05-28,"Rhode Island","44",14494,677
"4788",2020-05-28,"South Carolina","45",10788,470
"4789",2020-05-28,"South Dakota","46",4793,54
"4790",2020-05-28,"Tennessee","47",21763,352
"4791",2020-05-28,"Texas","48",60820,1618
"4792",2020-05-28,"Utah","49",8953,106
"4793",2020-05-28,"Vermont","50",974,55
"4794",2020-05-28,"Virgin Islands","78",69,6
"4795",2020-05-28,"Virginia","51",41401,1338
"4796",2020-05-28,"Washington","53",22091,1116
"4797",2020-05-28,"West Virginia","54",1935,74
"4798",2020-05-28,"Wisconsin","55",17476,550
"4799",2020-05-28,"Wyoming","56",876,15
"4800",2020-05-29,"Alabama","1",17031,610
"4801",2020-05-29,"Alaska","2",436,8
"4802",2020-05-29,"Arizona","4",18465,885
"4803",2020-05-29,"Arkansas","5",6777,132
"4804",2020-05-29,"California","6",107043,4144
"4805",2020-05-29,"Colorado","8",25602,1437
"4806",2020-05-29,"Connecticut","9",41762,3868
"4807",2020-05-29,"Delaware","10",9236,356
"4808",2020-05-29,"District of Columbia","11",8538,460
"4809",2020-05-29,"Florida","12",54489,2412
"4810",2020-05-29,"Georgia","13",43888,1953
"4811",2020-05-29,"Guam","66",1141,6
"4812",2020-05-29,"Hawaii","15",639,17
"4813",2020-05-29,"Idaho","16",2804,82
"4814",2020-05-29,"Illinois","17",117794,5308
"4815",2020-05-29,"Indiana","18",34399,2110
"4816",2020-05-29,"Iowa","19",19019,525
"4817",2020-05-29,"Kansas","20",9826,209
"4818",2020-05-29,"Kentucky","21",9688,434
"4819",2020-05-29,"Louisiana","22",38907,2766
"4820",2020-05-29,"Maine","23",2226,85
"4821",2020-05-29,"Maryland","24",51631,2466
"4822",2020-05-29,"Massachusetts","25",95512,6718
"4823",2020-05-29,"Michigan","26",56589,5406
"4824",2020-05-29,"Minnesota","27",23541,1006
"4825",2020-05-29,"Mississippi","28",14790,710
"4826",2020-05-29,"Missouri","29",12949,740
"4827",2020-05-29,"Montana","30",493,17
"4828",2020-05-29,"Nebraska","31",13654,177
"4829",2020-05-29,"Nevada","32",8375,415
"4830",2020-05-29,"New Hampshire","33",4492,238
"4831",2020-05-29,"New Jersey","34",158844,11531
"4832",2020-05-29,"New Mexico","35",7493,344
"4833",2020-05-29,"New York","36",373108,29535
"4834",2020-05-29,"North Carolina","37",26735,888
"4835",2020-05-29,"North Dakota","38",2523,62
"4836",2020-05-29,"Northern Mariana Islands","69",22,2
"4837",2020-05-29,"Ohio","39",34566,2131
"4838",2020-05-29,"Oklahoma","40",6338,329
"4839",2020-05-29,"Oregon","41",4133,151
"4840",2020-05-29,"Pennsylvania","42",75073,5467
"4841",2020-05-29,"Puerto Rico","72",3647,132
"4842",2020-05-29,"Rhode Island","44",14635,693
"4843",2020-05-29,"South Carolina","45",11131,483
"4844",2020-05-29,"South Dakota","46",4866,59
"4845",2020-05-29,"Tennessee","47",22199,356
"4846",2020-05-29,"Texas","48",62073,1645
"4847",2020-05-29,"Utah","49",9282,107
"4848",2020-05-29,"Vermont","50",975,55
"4849",2020-05-29,"Virgin Islands","78",69,6
"4850",2020-05-29,"Virginia","51",42533,1358
"4851",2020-05-29,"Washington","53",22377,1120
"4852",2020-05-29,"West Virginia","54",1972,74
"4853",2020-05-29,"Wisconsin","55",18050,569
"4854",2020-05-29,"Wyoming","56",891,15
"4855",2020-05-30,"Alabama","1",17359,618
"4856",2020-05-30,"Alaska","2",441,8
"4857",2020-05-30,"Arizona","4",19255,903
"4858",2020-05-30,"Arkansas","5",7013,133
"4859",2020-05-30,"California","6",110100,4214
"4860",2020-05-30,"Colorado","8",26084,1443
"4861",2020-05-30,"Connecticut","9",42022,3912
"4862",2020-05-30,"Delaware","10",9422,361
"4863",2020-05-30,"District of Columbia","11",8717,462
"4864",2020-05-30,"Florida","12",55416,2446
"4865",2020-05-30,"Georgia","13",44336,1973
"4866",2020-05-30,"Guam","66",1141,6
"4867",2020-05-30,"Hawaii","15",641,17
"4868",2020-05-30,"Idaho","16",2840,82
"4869",2020-05-30,"Illinois","17",119290,5368
"4870",2020-05-30,"Indiana","18",35064,2125
"4871",2020-05-30,"Iowa","19",19336,531
"4872",2020-05-30,"Kansas","20",9847,209
"4873",2020-05-30,"Kentucky","21",9887,441
"4874",2020-05-30,"Louisiana","22",39682,2785
"4875",2020-05-30,"Maine","23",2282,89
"4876",2020-05-30,"Maryland","24",52662,2509
"4877",2020-05-30,"Massachusetts","25",96301,6768
"4878",2020-05-30,"Michigan","26",56848,5463
"4879",2020-05-30,"Minnesota","27",24200,1036
"4880",2020-05-30,"Mississippi","28",15229,723
"4881",2020-05-30,"Missouri","29",13118,782
"4882",2020-05-30,"Montana","30",505,17
"4883",2020-05-30,"Nebraska","31",13905,177
"4884",2020-05-30,"Nevada","32",8519,417
"4885",2020-05-30,"New Hampshire","33",4545,242
"4886",2020-05-30,"New Jersey","34",159608,11634
"4887",2020-05-30,"New Mexico","35",7624,351
"4888",2020-05-30,"New York","36",374471,29612
"4889",2020-05-30,"North Carolina","37",27761,903
"4890",2020-05-30,"North Dakota","38",2557,63
"4891",2020-05-30,"Northern Mariana Islands","69",22,2
"4892",2020-05-30,"Ohio","39",35034,2149
"4893",2020-05-30,"Oklahoma","40",6418,334
"4894",2020-05-30,"Oregon","41",4185,153
"4895",2020-05-30,"Pennsylvania","42",75789,5537
"4896",2020-05-30,"Puerto Rico","72",3718,133
"4897",2020-05-30,"Rhode Island","44",14819,711
"4898",2020-05-30,"South Carolina","45",11394,487
"4899",2020-05-30,"South Dakota","46",4960,62
"4900",2020-05-30,"Tennessee","47",22676,360
"4901",2020-05-30,"Texas","48",63396,1676
"4902",2020-05-30,"Utah","49",9551,112
"4903",2020-05-30,"Vermont","50",977,55
"4904",2020-05-30,"Virgin Islands","78",70,6
"4905",2020-05-30,"Virginia","51",43611,1370
"4906",2020-05-30,"Washington","53",22618,1126
"4907",2020-05-30,"West Virginia","54",1989,75
"4908",2020-05-30,"Wisconsin","55",18515,588
"4909",2020-05-30,"Wyoming","56",898,16
"4910",2020-05-31,"Alabama","1",17952,630
"4911",2020-05-31,"Alaska","2",469,8
"4912",2020-05-31,"Arizona","4",19936,906
"4913",2020-05-31,"Arkansas","5",7253,133
"4914",2020-05-31,"California","6",113114,4242
"4915",2020-05-31,"Colorado","8",26364,1445
"4916",2020-05-31,"Connecticut","9",42201,3944
"4917",2020-05-31,"Delaware","10",9498,366
"4918",2020-05-31,"District of Columbia","11",8801,466
"4919",2020-05-31,"Florida","12",56155,2450
"4920",2020-05-31,"Georgia","13",45051,2019
"4921",2020-05-31,"Guam","66",1144,6
"4922",2020-05-31,"Hawaii","15",642,17
"4923",2020-05-31,"Idaho","16",2855,82
"4924",2020-05-31,"Illinois","17",120588,5426
"4925",2020-05-31,"Indiana","18",35429,2134
"4926",2020-05-31,"Iowa","19",19621,537
"4927",2020-05-31,"Kansas","20",9878,211
"4928",2020-05-31,"Kentucky","21",9937,441
"4929",2020-05-31,"Louisiana","22",40021,2791
"4930",2020-05-31,"Maine","23",2325,89
"4931",2020-05-31,"Maryland","24",53456,2532
"4932",2020-05-31,"Massachusetts","25",96965,6846
"4933",2020-05-31,"Michigan","26",57355,5491
"4934",2020-05-31,"Minnesota","27",24860,1050
"4935",2020-05-31,"Mississippi","28",15501,734
"4936",2020-05-31,"Missouri","29",13297,784
"4937",2020-05-31,"Montana","30",515,17
"4938",2020-05-31,"Nebraska","31",14101,178
"4939",2020-05-31,"Nevada","32",8628,419
"4940",2020-05-31,"New Hampshire","33",4651,245
"4941",2020-05-31,"New Jersey","34",160445,11698
"4942",2020-05-31,"New Mexico","35",7689,356
"4943",2020-05-31,"New York","36",375575,29699
"4944",2020-05-31,"North Carolina","37",28686,911
"4945",2020-05-31,"North Dakota","38",2580,64
"4946",2020-05-31,"Northern Mariana Islands","69",22,2
"4947",2020-05-31,"Ohio","39",35513,2155
"4948",2020-05-31,"Oklahoma","40",6506,334
"4949",2020-05-31,"Oregon","41",4243,153
"4950",2020-05-31,"Pennsylvania","42",76218,5555
"4951",2020-05-31,"Puerto Rico","72",3776,136
"4952",2020-05-31,"Rhode Island","44",14928,718
"4953",2020-05-31,"South Carolina","45",11861,494
"4954",2020-05-31,"South Dakota","46",4993,62
"4955",2020-05-31,"Tennessee","47",22832,360
"4956",2020-05-31,"Texas","48",64974,1683
"4957",2020-05-31,"Utah","49",9829,113
"4958",2020-05-31,"Vermont","50",981,55
"4959",2020-05-31,"Virgin Islands","78",70,6
"4960",2020-05-31,"Virginia","51",44607,1375
"4961",2020-05-31,"Washington","53",22814,1126
"4962",2020-05-31,"West Virginia","54",2010,75
"4963",2020-05-31,"Wisconsin","55",18684,594
"4964",2020-05-31,"Wyoming","56",903,16
"4965",2020-06-01,"Alabama","1",18534,646
"4966",2020-06-01,"Alaska","2",476,8
"4967",2020-06-01,"Arizona","4",20123,918
"4968",2020-06-01,"Arkansas","5",7443,133
"4969",2020-06-01,"California","6",115643,4287
"4970",2020-06-01,"Colorado","8",26563,1458
"4971",2020-06-01,"Connecticut","9",42740,3964
"4972",2020-06-01,"Delaware","10",9605,368
"4973",2020-06-01,"District of Columbia","11",8857,468
"4974",2020-06-01,"Florida","12",56822,2459
"4975",2020-06-01,"Georgia","13",45757,2057
"4976",2020-06-01,"Guam","66",1144,6
"4977",2020-06-01,"Hawaii","15",642,17
"4978",2020-06-01,"Idaho","16",2908,83
"4979",2020-06-01,"Illinois","17",121666,5458
"4980",2020-06-01,"Indiana","18",35684,2142
"4981",2020-06-01,"Iowa","19",19789,558
"4982",2020-06-01,"Kansas","20",10103,217
"4983",2020-06-01,"Kentucky","21",10150,445
"4984",2020-06-01,"Louisiana","22",40452,2801
"4985",2020-06-01,"Maine","23",2349,89
"4986",2020-06-01,"Maryland","24",54035,2552
"4987",2020-06-01,"Massachusetts","25",100805,7035
"4988",2020-06-01,"Michigan","26",58435,5525
"4989",2020-06-01,"Minnesota","27",25218,1060
"4990",2020-06-01,"Mississippi","28",15752,739
"4991",2020-06-01,"Missouri","29",13523,786
"4992",2020-06-01,"Montana","30",519,17
"4993",2020-06-01,"Nebraska","31",14345,183
"4994",2020-06-01,"Nevada","32",8701,420
"4995",2020-06-01,"New Hampshire","33",4685,245
"4996",2020-06-01,"New Jersey","34",160918,11721
"4997",2020-06-01,"New Mexico","35",7800,362
"4998",2020-06-01,"New York","36",376520,29766
"4999",2020-06-01,"North Carolina","37",29368,923
"5000",2020-06-01,"North Dakota","38",2628,64
"5001",2020-06-01,"Northern Mariana Islands","69",22,2
"5002",2020-06-01,"Ohio","39",35984,2206
"5003",2020-06-01,"Oklahoma","40",6573,334
"5004",2020-06-01,"Oregon","41",4303,154
"5005",2020-06-01,"Pennsylvania","42",76734,5574
"5006",2020-06-01,"Puerto Rico","72",3873,136
"5007",2020-06-01,"Rhode Island","44",14991,720
"5008",2020-06-01,"South Carolina","45",12148,500
"5009",2020-06-01,"South Dakota","46",5034,62
"5010",2020-06-01,"Tennessee","47",23242,361
"5011",2020-06-01,"Texas","48",66081,1695
"5012",2020-06-01,"Utah","49",10026,113
"5013",2020-06-01,"Vermont","50",983,55
"5014",2020-06-01,"Virgin Islands","78",70,6
"5015",2020-06-01,"Virginia","51",45398,1392
"5016",2020-06-01,"Washington","53",23272,1133
"5017",2020-06-01,"West Virginia","54",2028,76
"5018",2020-06-01,"Wisconsin","55",18825,597
"5019",2020-06-01,"Wyoming","56",910,17
"5020",2020-06-02,"Alabama","1",18771,653
"5021",2020-06-02,"Alaska","2",497,8
"5022",2020-06-02,"Arizona","4",21250,943
"5023",2020-06-02,"Arkansas","5",7818,136
"5024",2020-06-02,"California","6",118081,4360
"5025",2020-06-02,"Colorado","8",26774,1474
"5026",2020-06-02,"Connecticut","9",42979,3972
"5027",2020-06-02,"Delaware","10",9685,373
"5028",2020-06-02,"District of Columbia","11",8886,470
"5029",2020-06-02,"Florida","12",57439,2529
"5030",2020-06-02,"Georgia","13",46063,2070
"5031",2020-06-02,"Guam","66",1146,6
"5032",2020-06-02,"Hawaii","15",643,17
"5033",2020-06-02,"Idaho","16",2935,83
"5034",2020-06-02,"Illinois","17",123244,5567
"5035",2020-06-02,"Indiana","18",36129,2197
"5036",2020-06-02,"Iowa","19",20017,564
"5037",2020-06-02,"Kansas","20",10143,227
"5038",2020-06-02,"Kentucky","21",10287,451
"5039",2020-06-02,"Louisiana","22",40857,2835
"5040",2020-06-02,"Maine","23",2377,94
"5041",2020-06-02,"Maryland","24",54831,2597
"5042",2020-06-02,"Massachusetts","25",101163,7085
"5043",2020-06-02,"Michigan","26",58680,5562
"5044",2020-06-02,"Minnesota","27",25518,1082
"5045",2020-06-02,"Mississippi","28",16020,767
"5046",2020-06-02,"Missouri","29",13822,797
"5047",2020-06-02,"Montana","30",523,17
"5048",2020-06-02,"Nebraska","31",14611,187
"5049",2020-06-02,"Nevada","32",8858,420
"5050",2020-06-02,"New Hampshire","33",4749,256
"5051",2020-06-02,"New Jersey","34",161545,11770
"5052",2020-06-02,"New Mexico","35",8024,367
"5053",2020-06-02,"New York","36",377881,29847
"5054",2020-06-02,"North Carolina","37",30052,950
"5055",2020-06-02,"North Dakota","38",2649,68
"5056",2020-06-02,"Northern Mariana Islands","69",23,2
"5057",2020-06-02,"Ohio","39",36350,2258
"5058",2020-06-02,"Oklahoma","40",6692,339
"5059",2020-06-02,"Oregon","41",4338,157
"5060",2020-06-02,"Pennsylvania","42",77315,5670
"5061",2020-06-02,"Puerto Rico","72",3935,138
"5062",2020-06-02,"Rhode Island","44",15112,732
"5063",2020-06-02,"South Carolina","45",12415,501
"5064",2020-06-02,"South Dakota","46",5066,62
"5065",2020-06-02,"Tennessee","47",24498,378
"5066",2020-06-02,"Texas","48",67966,1732
"5067",2020-06-02,"Utah","49",10237,113
"5068",2020-06-02,"Vermont","50",988,55
"5069",2020-06-02,"Virgin Islands","78",70,6
"5070",2020-06-02,"Virginia","51",46239,1407
"5071",2020-06-02,"Washington","53",23608,1139
"5072",2020-06-02,"West Virginia","54",2056,78
"5073",2020-06-02,"Wisconsin","55",19223,610
"5074",2020-06-02,"Wyoming","56",912,17
"5075",2020-06-03,"Alabama","1",18851,653
"5076",2020-06-03,"Alaska","2",516,8
"5077",2020-06-03,"Arizona","4",22245,983
"5078",2020-06-03,"Arkansas","5",8067,142
"5079",2020-06-03,"California","6",120407,4422
"5080",2020-06-03,"Colorado","8",27046,1494
"5081",2020-06-03,"Connecticut","9",43091,3989
"5082",2020-06-03,"Delaware","10",9712,375
"5083",2020-06-03,"District of Columbia","11",9016,473
"5084",2020-06-03,"Florida","12",58756,2565
"5085",2020-06-03,"Georgia","13",46711,2092
"5086",2020-06-03,"Guam","66",1146,6
"5087",2020-06-03,"Hawaii","15",643,17
"5088",2020-06-03,"Idaho","16",2990,83
"5089",2020-06-03,"Illinois","17",124279,5665
"5090",2020-06-03,"Indiana","18",36609,2207
"5091",2020-06-03,"Iowa","19",20376,574
"5092",2020-06-03,"Kansas","20",10281,227
"5093",2020-06-03,"Kentucky","21",10485,458
"5094",2020-06-03,"Louisiana","22",41244,2870
"5095",2020-06-03,"Maine","23",2418,95
"5096",2020-06-03,"Maryland","24",55617,2641
"5097",2020-06-03,"Massachusetts","25",101592,7152
"5098",2020-06-03,"Michigan","26",58990,5579
"5099",2020-06-03,"Minnesota","27",25881,1097
"5100",2020-06-03,"Mississippi","28",16322,782
"5101",2020-06-03,"Missouri","29",14020,801
"5102",2020-06-03,"Montana","30",525,17
"5103",2020-06-03,"Nebraska","31",14866,189
"5104",2020-06-03,"Nevada","32",8950,429
"5105",2020-06-03,"New Hampshire","33",4795,265
"5106",2020-06-03,"New Jersey","34",162068,11880
"5107",2020-06-03,"New Mexico","35",8140,375
"5108",2020-06-03,"New York","36",378924,29918
"5109",2020-06-03,"North Carolina","37",31013,971
"5110",2020-06-03,"North Dakota","38",2682,69
"5111",2020-06-03,"Northern Mariana Islands","69",24,2
"5112",2020-06-03,"Ohio","39",36792,2299
"5113",2020-06-03,"Oklahoma","40",6805,341
"5114",2020-06-03,"Oregon","41",4399,159
"5115",2020-06-03,"Pennsylvania","42",77871,5742
"5116",2020-06-03,"Puerto Rico","72",4023,140
"5117",2020-06-03,"Rhode Island","44",15219,742
"5118",2020-06-03,"South Carolina","45",12651,518
"5119",2020-06-03,"South Dakota","46",5161,62
"5120",2020-06-03,"Tennessee","47",25024,386
"5121",2020-06-03,"Texas","48",69546,1766
"5122",2020-06-03,"Utah","49",10558,117
"5123",2020-06-03,"Vermont","50",990,55
"5124",2020-06-03,"Virgin Islands","78",71,6
"5125",2020-06-03,"Virginia","51",46905,1428
"5126",2020-06-03,"Washington","53",23776,1145
"5127",2020-06-03,"West Virginia","54",2077,78
"5128",2020-06-03,"Wisconsin","55",19896,618
"5129",2020-06-03,"Wyoming","56",915,17
"5130",2020-06-04,"Alabama","1",19072,653
"5131",2020-06-04,"Alaska","2",542,8
"5132",2020-06-04,"Arizona","4",22818,1000
"5133",2020-06-04,"Arkansas","5",8425,151
"5134",2020-06-04,"California","6",122917,4484
"5135",2020-06-04,"Colorado","8",27346,1512
"5136",2020-06-04,"Connecticut","9",43239,4007
"5137",2020-06-04,"Delaware","10",9746,386
"5138",2020-06-04,"District of Columbia","11",9120,475
"5139",2020-06-04,"Florida","12",60175,2606
"5140",2020-06-04,"Georgia","13",47528,2116
"5141",2020-06-04,"Guam","66",1148,6
"5142",2020-06-04,"Hawaii","15",644,17
"5143",2020-06-04,"Idaho","16",3054,83
"5144",2020-06-04,"Illinois","17",125149,5772
"5145",2020-06-04,"Indiana","18",37005,2231
"5146",2020-06-04,"Iowa","19",20943,590
"5147",2020-06-04,"Kansas","20",10332,230
"5148",2020-06-04,"Kentucky","21",10781,469
"5149",2020-06-04,"Louisiana","22",41673,2883
"5150",2020-06-04,"Maine","23",2446,95
"5151",2020-06-04,"Maryland","24",56490,2668
"5152",2020-06-04,"Massachusetts","25",102063,7201
"5153",2020-06-04,"Michigan","26",59215,5604
"5154",2020-06-04,"Minnesota","27",26284,1126
"5155",2020-06-04,"Mississippi","28",16560,794
"5156",2020-06-04,"Missouri","29",14286,806
"5157",2020-06-04,"Montana","30",537,17
"5158",2020-06-04,"Nebraska","31",15117,193
"5159",2020-06-04,"Nevada","32",9118,429
"5160",2020-06-04,"New Hampshire","33",4876,273
"5161",2020-06-04,"New Jersey","34",162530,11970
"5162",2020-06-04,"New Mexico","35",8353,383
"5163",2020-06-04,"New York","36",379977,30011
"5164",2020-06-04,"North Carolina","37",32276,993
"5165",2020-06-04,"North Dakota","38",2709,69
"5166",2020-06-04,"Northern Mariana Islands","69",26,2
"5167",2020-06-04,"Ohio","39",37282,2339
"5168",2020-06-04,"Oklahoma","40",6907,344
"5169",2020-06-04,"Oregon","41",4475,159
"5170",2020-06-04,"Pennsylvania","42",78428,5862
"5171",2020-06-04,"Puerto Rico","72",4508,140
"5172",2020-06-04,"Rhode Island","44",15325,756
"5173",2020-06-04,"South Carolina","45",13005,525
"5174",2020-06-04,"South Dakota","46",5247,64
"5175",2020-06-04,"Tennessee","47",25374,401
"5176",2020-06-04,"Texas","48",71330,1793
"5177",2020-06-04,"Utah","49",10858,117
"5178",2020-06-04,"Vermont","50",1026,55
"5179",2020-06-04,"Virgin Islands","78",71,6
"5180",2020-06-04,"Virginia","51",47856,1445
"5181",2020-06-04,"Washington","53",23999,1150
"5182",2020-06-04,"West Virginia","54",2102,79
"5183",2020-06-04,"Wisconsin","55",20359,627
"5184",2020-06-04,"Wyoming","56",921,17
"5185",2020-06-05,"Alabama","1",19387,676
"5186",2020-06-05,"Alaska","2",565,8
"5187",2020-06-05,"Arizona","4",24369,1016
"5188",2020-06-05,"Arkansas","5",8651,152
"5189",2020-06-05,"California","6",126510,4550
"5190",2020-06-05,"Colorado","8",27601,1524
"5191",2020-06-05,"Connecticut","9",43460,4038
"5192",2020-06-05,"Delaware","10",9773,388
"5193",2020-06-05,"District of Columbia","11",9199,479
"5194",2020-06-05,"Florida","12",61480,2659
"5195",2020-06-05,"Georgia","13",48280,2143
"5196",2020-06-05,"Guam","66",1148,6
"5197",2020-06-05,"Hawaii","15",653,17
